ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_worked_hours;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2023;15.969;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2023;42.852;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2023;430.955;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2023;188.94;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2023;1.633;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2023;605.412;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2023;2.273;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2023;7.08;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2023;25.274;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2023;14.183;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2023;35.795;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2023;421.746;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2023;97.986;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2023;1.075;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2022;1265.436;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2022;8.234;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2022;12.182;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2022;52.151;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2022;35.617;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2022;71.684;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2022;792.191;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2022;289.679;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2022;3.698;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2022;689.298;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2022;3.697;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2022;5.448;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2022;24.952;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2022;18.039;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2022;37.222;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2022;406.509;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2022;191.111;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2022;2.32;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2022;576.137;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2022;4.537;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2022;6.734;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2022;27.199;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2022;17.577;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2022;34.462;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2022;385.682;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2022;98.568;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2022;1.378;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2021;1213.741;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2021;15.348;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2021;18.11;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2021;60.51;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2021;49.07;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2021;73.971;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2021;739.591;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2021;253.891;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2021;3.249;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2021;668.373;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2021;5.666;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2021;7.771;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2021;28.586;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2021;25.366;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2021;40.618;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2021;390.021;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2021;168.171;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2021;2.173;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2021;545.368;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2021;9.681;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2021;10.34;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2021;31.924;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2021;23.704;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2021;33.353;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2021;349.57;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2021;85.72;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2021;1.076;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2020;1180.53;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2020;36.258;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2020;20.714;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2020;64.048;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2020;42.357;;;;Repository: ILO-STATISTICS - Micro data processing
Jamaica;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2020;74.96;;;;Repository: ILO-STATISTICS - Micro data processing
