ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_informal;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2016;1.515;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2016;2.758;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2016;1.32;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2016;2.166;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2016;1.326;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2016;0.797;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Not classified;2016;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2016;3.009;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2016;8.63;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2016;1.844;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Construction;2016;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2016;2.111;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2016;3.095;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Not classified;2016;18.602;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2015;1.72;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2015;2.311;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2015;1.678;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2015;0.943;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Agriculture;2015;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2015;0.924;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2015;2.624;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2015;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2015;2.509;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2015;1.72;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2015;2.311;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2015;0.735;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2015;1.945;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Not classified;2015;80.039;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2015;0.943;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2015;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2015;0.683;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2015;0.885;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Not classified;2015;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
